listener,sentence,snr,talker,filename
8,71-05,+2.0,NWF004,NWF004_71-05_+2.0.wav
8,39-04,-3.0,NWM080,NWM080_39-04_-3.0.wav
8,28-08,+1.0,NWM079,NWM079_28-08_+1.0.wav
8,44-10,+1.0,NWF008,NWF008_44-10_+1.0.wav
8,25-02,+0.0,NWF140,NWF140_25-02_+0.0.wav
8,06-01,+0.0,NWM080,NWM080_06-01_+0.0.wav
8,66-01,+1.0,NWM055,NWM055_66-01_+1.0.wav
8,71-08,-2.0,NWF009,NWF009_71-08_-2.0.wav
8,06-10,-2.0,NWM084,NWM084_06-10_-2.0.wav
8,33-01,-3.0,NWF002,NWF002_33-01_-3.0.wav
8,17-06,-1.0,NWM078,NWM078_17-06_-1.0.wav
8,11-07,+2.0,NWM004,NWM004_11-07_+2.0.wav
8,48-03,-1.0,NWF136,NWF136_48-03_-1.0.wav
8,58-08,-1.0,NWM002,NWM002_58-08_-1.0.wav
8,52-07,+0.0,NWM055,NWM055_52-07_+0.0.wav
8,20-04,-3.0,NWF003,NWF003_20-04_-3.0.wav
8,06-04,+1.0,NWM081,NWM081_06-04_+1.0.wav
8,23-01,-2.0,NWM005,NWM005_23-01_-2.0.wav
8,41-08,-2.0,NWF002,NWF002_41-08_-2.0.wav
8,23-08,+0.0,NWF133,NWF133_23-08_+0.0.wav
8,16-10,+1.0,NWF140,NWF140_16-10_+1.0.wav
8,18-06,-2.0,NWM083,NWM083_18-06_-2.0.wav
8,50-06,-3.0,NWF142,NWF142_50-06_-3.0.wav
8,55-07,+2.0,NWM084,NWM084_55-07_+2.0.wav
8,49-08,+1.0,NWF139,NWF139_49-08_+1.0.wav
8,04-08,+2.0,NWM055,NWM055_04-08_+2.0.wav
8,05-05,-2.0,NWM078,NWM078_05-05_-2.0.wav
8,40-06,-1.0,NWM082,NWM082_40-06_-1.0.wav
8,70-02,-2.0,NWM085,NWM085_70-02_-2.0.wav
8,45-10,+0.0,NWM005,NWM005_45-10_+0.0.wav
8,64-05,-3.0,NWF140,NWF140_64-05_-3.0.wav
8,23-07,-1.0,NWM007,NWM007_23-07_-1.0.wav
8,41-02,-3.0,NWM086,NWM086_41-02_-3.0.wav
8,45-01,+2.0,NWF009,NWF009_45-01_+2.0.wav
8,65-08,-1.0,NWF143,NWF143_65-08_-1.0.wav
8,57-02,+1.0,NWF004,NWF004_57-02_+1.0.wav
8,33-08,-1.0,NWF004,NWF004_33-08_-1.0.wav
8,34-05,+2.0,NWM001,NWM001_34-05_+2.0.wav
8,40-09,+1.0,NWM084,NWM084_40-09_+1.0.wav
8,37-05,-2.0,NWF136,NWF136_37-05_-2.0.wav
8,70-04,-1.0,NWM086,NWM086_70-04_-1.0.wav
8,46-02,+1.0,NWM005,NWM005_46-02_+1.0.wav
8,34-06,-3.0,NWM002,NWM002_34-06_-3.0.wav
8,06-05,+2.0,NWM082,NWM082_06-05_+2.0.wav
8,12-10,-2.0,NWM007,NWM007_12-10_-2.0.wav
8,17-03,-3.0,NWM055,NWM055_17-03_-3.0.wav
8,41-09,-1.0,NWF003,NWF003_41-09_-1.0.wav
8,04-02,-1.0,NWF142,NWF142_04-02_-1.0.wav
8,56-08,-2.0,NWM086,NWM086_56-08_-2.0.wav
8,52-10,+1.0,NWM077,NWM077_52-10_+1.0.wav
8,19-07,+1.0,NWM086,NWM086_19-07_+1.0.wav
8,51-04,-2.0,NWF143,NWF143_51-04_-2.0.wav
8,67-09,+0.0,NWM081,NWM081_67-09_+0.0.wav
8,70-09,+1.0,NWF003,NWF003_70-09_+1.0.wav
8,10-09,-1.0,NWF009,NWF009_10-09_-1.0.wav
8,36-01,+0.0,NWM007,NWM007_36-01_+0.0.wav
8,60-03,+2.0,NWM005,NWM005_60-03_+2.0.wav
8,60-10,-1.0,NWF135,NWF135_60-10_-1.0.wav
8,67-06,-1.0,NWM080,NWM080_67-06_-1.0.wav
8,34-02,+1.0,NWF009,NWF009_34-02_+1.0.wav
8,13-03,+0.0,NWF135,NWF135_13-03_+0.0.wav
8,18-04,+2.0,NWM081,NWM081_18-04_+2.0.wav
8,53-01,+2.0,NWM078,NWM078_53-01_+2.0.wav
8,25-04,+1.0,NWF142,NWF142_25-04_+1.0.wav
8,06-09,-3.0,NWM083,NWM083_06-09_-3.0.wav
8,19-02,-1.0,NWM084,NWM084_19-02_-1.0.wav
8,37-01,-3.0,NWF135,NWF135_37-01_-3.0.wav
8,53-03,-3.0,NWM079,NWM079_53-03_-3.0.wav
8,55-04,+1.0,NWM083,NWM083_55-04_+1.0.wav
8,10-10,+0.0,NWM001,NWM001_10-10_+0.0.wav
8,56-10,+0.0,NWF003,NWF003_56-10_+0.0.wav
8,49-05,+0.0,NWF137,NWF137_49-05_+0.0.wav
8,55-02,+0.0,NWM082,NWM082_55-02_+0.0.wav
8,38-02,-2.0,NWF144,NWF144_38-02_-2.0.wav
8,27-07,-2.0,NWM055,NWM055_27-07_-2.0.wav
8,47-01,-1.0,NWM055,NWM055_47-01_-1.0.wav
8,59-05,+1.0,NWM004,NWM004_59-05_+1.0.wav
8,14-06,-3.0,NWF137,NWF137_14-06_-3.0.wav
8,37-09,-1.0,NWF137,NWF137_37-09_-1.0.wav
8,08-07,-3.0,NWF004,NWF004_08-07_-3.0.wav
8,34-08,-2.0,NWM004,NWM004_34-08_-2.0.wav
8,67-01,-3.0,NWM078,NWM078_67-01_-3.0.wav
8,13-07,+1.0,NWF135,NWF135_13-07_+1.0.wav
8,61-09,+0.0,NWF136,NWF136_61-09_+0.0.wav
8,15-07,-1.0,NWF140,NWF140_15-07_-1.0.wav
8,55-01,-1.0,NWM081,NWM081_55-01_-1.0.wav
8,28-01,+0.0,NWM078,NWM078_28-01_+0.0.wav
8,57-09,-3.0,NWF009,NWF009_57-09_-3.0.wav
8,67-10,+1.0,NWM082,NWM082_67-10_+1.0.wav
8,67-05,-2.0,NWM079,NWM079_67-05_-2.0.wav
8,31-10,+1.0,NWM085,NWM085_31-10_+1.0.wav
8,56-02,-3.0,NWM085,NWM085_56-02_-3.0.wav
8,68-02,+2.0,NWM083,NWM083_68-02_+2.0.wav
9,58-08,-2.0,NWF002,NWF002_58-08_-2.0.wav
9,45-10,-1.0,NWF004,NWF004_45-10_-1.0.wav
9,45-05,-3.0,NWF002,NWF002_45-05_-3.0.wav
9,28-08,+0.0,NWF142,NWF142_28-08_+0.0.wav
9,33-05,-3.0,NWM082,NWM082_33-05_-3.0.wav
9,60-10,-2.0,NWM001,NWM001_60-10_-2.0.wav
9,51-04,-3.0,NWF135,NWF135_51-04_-3.0.wav
9,65-09,-1.0,NWF136,NWF136_65-09_-1.0.wav
9,57-02,+0.0,NWM083,NWM083_57-02_+0.0.wav
9,33-08,-2.0,NWM083,NWM083_33-08_-2.0.wav
9,40-10,+1.0,NWM079,NWM079_40-10_+1.0.wav
9,19-07,+0.0,NWM080,NWM080_19-07_+0.0.wav
9,22-06,+1.0,NWF002,NWF002_22-06_+1.0.wav
9,47-01,-2.0,NWF137,NWF137_47-01_-2.0.wav
9,48-01,-3.0,NWM001,NWM001_48-01_-3.0.wav
9,25-04,+0.0,NWF133,NWF133_25-04_+0.0.wav
9,55-07,+1.0,NWM078,NWM078_55-07_+1.0.wav
9,70-06,-1.0,NWM081,NWM081_70-06_-1.0.wav
9,08-07,+2.0,NWM083,NWM083_08-07_+2.0.wav
9,34-10,-2.0,NWF004,NWF004_34-10_-2.0.wav
9,49-08,+0.0,NWM005,NWM005_49-08_+0.0.wav
9,46-05,+1.0,NWF008,NWF008_46-05_+1.0.wav
9,17-06,-2.0,NWF140,NWF140_17-06_-2.0.wav
9,26-09,+1.0,NWF135,NWF135_26-09_+1.0.wav
9,70-02,-3.0,NWM079,NWM079_70-02_-3.0.wav
9,55-02,-1.0,NWM055,NWM055_55-02_-1.0.wav
9,06-10,-3.0,NWM078,NWM078_06-10_-3.0.wav
9,02-01,+1.0,NWM004,NWM004_02-01_+1.0.wav
9,67-05,-3.0,NWF142,NWF142_67-05_-3.0.wav
9,55-04,+0.0,NWM077,NWM077_55-04_+0.0.wav
9,17-05,-3.0,NWF139,NWF139_17-05_-3.0.wav
9,15-07,-2.0,NWM007,NWM007_15-07_-2.0.wav
9,40-09,+0.0,NWM078,NWM078_40-09_+0.0.wav
9,70-09,+0.0,NWM082,NWM082_70-09_+0.0.wav
9,16-01,+0.0,NWF135,NWF135_16-01_+0.0.wav
9,31-04,-1.0,NWM078,NWM078_31-04_-1.0.wav
9,31-01,+2.0,NWF135,NWF135_31-01_+2.0.wav
9,14-04,+1.0,NWM002,NWM002_14-04_+1.0.wav
9,22-08,+1.0,NWF133,NWF133_22-08_+1.0.wav
9,53-03,+2.0,NWF142,NWF142_53-03_+2.0.wav
9,22-04,+0.0,NWM086,NWM086_22-04_+0.0.wav
9,68-08,+2.0,NWM078,NWM078_68-08_+2.0.wav
9,19-02,-2.0,NWM078,NWM078_19-02_-2.0.wav
9,25-01,-2.0,NWM005,NWM005_25-01_-2.0.wav
9,27-06,+2.0,NWF136,NWF136_27-06_+2.0.wav
9,23-01,-3.0,NWF004,NWF004_23-01_-3.0.wav
9,66-01,+0.0,NWF137,NWF137_66-01_+0.0.wav
9,07-08,-2.0,NWM079,NWM079_07-08_-2.0.wav
9,64-05,+2.0,NWM007,NWM007_64-05_+2.0.wav
9,16-10,+0.0,NWM007,NWM007_16-10_+0.0.wav
9,39-10,-3.0,NWF144,NWF144_39-10_-3.0.wav
9,27-07,-3.0,NWF137,NWF137_27-07_-3.0.wav
9,59-04,-1.0,NWF003,NWF003_59-04_-1.0.wav
9,02-06,+2.0,NWM005,NWM005_02-06_+2.0.wav
9,41-08,-3.0,NWM081,NWM081_41-08_-3.0.wav
9,18-04,+1.0,NWF144,NWF144_18-04_+1.0.wav
9,12-10,-3.0,NWF008,NWF008_12-10_-3.0.wav
9,15-06,-3.0,NWM005,NWM005_15-06_-3.0.wav
9,50-06,+2.0,NWF133,NWF133_50-06_+2.0.wav
9,40-07,-1.0,NWM077,NWM077_40-07_-1.0.wav
9,71-08,-3.0,NWM085,NWM085_71-08_-3.0.wav
9,36-10,+1.0,NWF009,NWF009_36-10_+1.0.wav
9,65-03,+0.0,NWF140,NWF140_65-03_+0.0.wav
9,45-01,+1.0,NWM085,NWM085_45-01_+1.0.wav
9,65-08,-2.0,NWF135,NWF135_65-08_-2.0.wav
9,08-02,-1.0,NWM005,NWM005_08-02_-1.0.wav
9,04-08,+1.0,NWF137,NWF137_04-08_+1.0.wav
9,30-06,-3.0,NWM055,NWM055_30-06_-3.0.wav
9,57-09,+2.0,NWM085,NWM085_57-09_+2.0.wav
9,59-05,+0.0,NWF003,NWF003_59-05_+0.0.wav
9,68-02,+1.0,NWM077,NWM077_68-02_+1.0.wav
9,50-01,+1.0,NWM007,NWM007_50-01_+1.0.wav
9,56-02,+2.0,NWM079,NWM079_56-02_+2.0.wav
9,46-02,+0.0,NWF004,NWF004_46-02_+0.0.wav
9,37-05,-3.0,NWM002,NWM002_37-05_-3.0.wav
9,17-03,+2.0,NWF137,NWF137_17-03_+2.0.wav
9,13-01,-2.0,NWF009,NWF009_13-01_-2.0.wav
9,34-05,+1.0,NWM086,NWM086_34-05_+1.0.wav
9,67-01,+2.0,NWF140,NWF140_67-01_+2.0.wav
9,56-10,-1.0,NWM082,NWM082_56-10_-1.0.wav
9,10-09,-2.0,NWM085,NWM085_10-09_-2.0.wav
9,72-05,-2.0,NWM086,NWM086_72-05_-2.0.wav
9,18-06,-3.0,NWM077,NWM077_18-06_-3.0.wav
9,07-09,-1.0,NWM080,NWM080_07-09_-1.0.wav
9,49-05,-1.0,NWM004,NWM004_49-05_-1.0.wav
9,04-02,-2.0,NWF133,NWF133_04-02_-2.0.wav
9,24-02,+1.0,NWM001,NWM001_24-02_+1.0.wav
9,22-03,-1.0,NWM085,NWM085_22-03_-1.0.wav
9,56-08,-3.0,NWM080,NWM080_56-08_-3.0.wav
9,23-07,-2.0,NWF008,NWF008_23-07_-2.0.wav
9,56-09,-2.0,NWM081,NWM081_56-09_-2.0.wav
9,44-10,+0.0,NWM084,NWM084_44-10_+0.0.wav
9,19-10,+1.0,NWM081,NWM081_19-10_+1.0.wav
9,40-06,-2.0,NWM055,NWM055_40-06_-2.0.wav
9,34-02,+0.0,NWM085,NWM085_34-02_+0.0.wav
9,20-04,+2.0,NWM082,NWM082_20-04_+2.0.wav
9,55-01,-2.0,NWF144,NWF144_55-01_-2.0.wav
9,04-05,+0.0,NWF136,NWF136_04-05_+0.0.wav
9,61-09,-1.0,NWM002,NWM002_61-09_-1.0.wav
9,52-10,+0.0,NWF139,NWF139_52-10_+0.0.wav
9,14-06,+2.0,NWM004,NWM004_14-06_+2.0.wav
9,30-04,+2.0,NWF144,NWF144_30-04_+2.0.wav
9,10-06,-3.0,NWM084,NWM084_10-06_-3.0.wav
9,10-10,-1.0,NWM086,NWM086_10-10_-1.0.wav
9,22-07,+2.0,NWF003,NWF003_22-07_+2.0.wav
9,34-01,-1.0,NWM084,NWM084_34-01_-1.0.wav
9,06-01,-1.0,NWF143,NWF143_06-01_-1.0.wav
9,66-05,+1.0,NWF139,NWF139_66-05_+1.0.wav
9,67-06,-2.0,NWF143,NWF143_67-06_-2.0.wav
9,07-10,+0.0,NWM081,NWM081_07-10_+0.0.wav
9,45-08,-2.0,NWF003,NWF003_45-08_-2.0.wav
9,12-03,+2.0,NWF004,NWF004_12-03_+2.0.wav
9,19-06,-1.0,NWM079,NWM079_19-06_-1.0.wav
9,36-01,-1.0,NWF008,NWF008_36-01_-1.0.wav
9,71-05,+1.0,NWM083,NWM083_71-05_+1.0.wav
9,39-04,+2.0,NWF143,NWF143_39-04_+2.0.wav
9,60-09,-3.0,NWF009,NWF009_60-09_-3.0.wav
9,15-09,-1.0,NWF133,NWF133_15-09_-1.0.wav
9,34-06,+2.0,NWF002,NWF002_34-06_+2.0.wav
9,57-06,+1.0,NWM084,NWM084_57-06_+1.0.wav
9,03-10,-3.0,NWM007,NWM007_03-10_-3.0.wav
9,62-06,+0.0,NWM004,NWM004_62-06_+0.0.wav
9,58-03,-3.0,NWM086,NWM086_58-03_-3.0.wav
9,48-03,-2.0,NWM002,NWM002_48-03_-2.0.wav
9,11-07,+1.0,NWF003,NWF003_11-07_+1.0.wav
9,38-02,-3.0,NWF136,NWF136_38-02_-3.0.wav
9,27-09,-2.0,NWF139,NWF139_27-09_-2.0.wav
9,06-09,+2.0,NWM077,NWM077_06-09_+2.0.wav
9,31-10,+0.0,NWM079,NWM079_31-10_+0.0.wav
9,28-01,-1.0,NWF140,NWF140_28-01_-1.0.wav
9,52-07,-1.0,NWF137,NWF137_52-07_-1.0.wav
9,45-02,+2.0,NWM086,NWM086_45-02_+2.0.wav
9,31-03,-2.0,NWM077,NWM077_31-03_-2.0.wav
9,05-05,-3.0,NWF140,NWF140_05-05_-3.0.wav
9,64-06,-3.0,NWF133,NWF133_64-06_-3.0.wav
9,41-02,+2.0,NWM080,NWM080_41-02_+2.0.wav
9,33-01,+2.0,NWM081,NWM081_33-01_+2.0.wav
9,01-07,+0.0,NWM002,NWM002_01-07_+0.0.wav
9,04-04,-1.0,NWF135,NWF135_04-04_-1.0.wav
9,63-05,+1.0,NWM005,NWM005_63-05_+1.0.wav
9,11-05,+0.0,NWF002,NWF002_11-05_+0.0.wav
9,37-01,+2.0,NWM001,NWM001_37-01_+2.0.wav
9,72-06,-1.0,NWF002,NWF002_72-06_-1.0.wav
9,39-01,+1.0,NWF142,NWF142_39-01_+1.0.wav
9,22-02,-2.0,NWM084,NWM084_22-02_-2.0.wav
9,56-07,-1.0,NWF139,NWF139_56-07_-1.0.wav
9,13-03,-1.0,NWM001,NWM001_13-03_-1.0.wav
9,08-04,+1.0,NWM082,NWM082_08-04_+1.0.wav
9,16-02,+1.0,NWF136,NWF136_16-02_+1.0.wav
9,67-09,-1.0,NWF144,NWF144_67-09_-1.0.wav
9,25-02,-1.0,NWM007,NWM007_25-02_-1.0.wav
9,23-09,+0.0,NWF009,NWF009_23-09_+0.0.wav
9,18-05,+2.0,NWM055,NWM055_18-05_+2.0.wav
9,18-02,+0.0,NWF143,NWF143_18-02_+0.0.wav
9,53-09,-3.0,NWF143,NWF143_53-09_-3.0.wav
9,47-04,+2.0,NWF009,NWF009_47-04_+2.0.wav
9,36-08,+0.0,NWF008,NWF008_36-08_+0.0.wav
9,67-10,+0.0,NWM055,NWM055_67-10_+0.0.wav
9,05-02,+2.0,NWF139,NWF139_05-02_+2.0.wav
9,13-07,+0.0,NWM001,NWM001_13-07_+0.0.wav
9,53-01,+1.0,NWF140,NWF140_53-01_+1.0.wav
9,24-09,-3.0,NWM004,NWM004_24-09_-3.0.wav
9,70-04,-2.0,NWM080,NWM080_70-04_-2.0.wav
9,60-03,+1.0,NWF004,NWF004_60-03_+1.0.wav
9,24-07,+2.0,NWM002,NWM002_24-07_+2.0.wav
9,41-09,-2.0,NWM082,NWM082_41-09_-2.0.wav
9,23-08,-1.0,NWF009,NWF009_23-08_-1.0.wav
9,42-09,-1.0,NWM083,NWM083_42-09_-1.0.wav
9,32-09,+1.0,NWM080,NWM080_32-09_+1.0.wav
9,51-06,-2.0,NWF136,NWF136_51-06_-2.0.wav
9,34-08,-3.0,NWF003,NWF003_34-08_-3.0.wav
9,18-01,-1.0,NWF142,NWF142_18-01_-1.0.wav
9,05-07,-2.0,NWF142,NWF142_05-07_-2.0.wav
9,37-09,-2.0,NWM004,NWM004_37-09_-2.0.wav
9,71-06,+2.0,NWM084,NWM084_71-06_+2.0.wav
9,06-04,+0.0,NWF144,NWF144_06-04_+0.0.wav
9,06-05,+1.0,NWM055,NWM055_06-05_+1.0.wav
9,22-01,-3.0,NWM083,NWM083_22-01_-3.0.wav
9,30-02,+1.0,NWF143,NWF143_30-02_+1.0.wav
9,60-07,+2.0,NWF008,NWF008_60-07_+2.0.wav
10,17-06,-3.0,NWM007,NWM007_17-06_-3.0.wav
10,36-08,-1.0,NWM084,NWM084_36-08_-1.0.wav
10,39-01,+0.0,NWF133,NWF133_39-01_+0.0.wav
10,53-01,+0.0,NWM007,NWM007_53-01_+0.0.wav
10,25-01,-3.0,NWF004,NWF004_25-01_-3.0.wav
10,28-01,-2.0,NWM007,NWM007_28-01_-2.0.wav
10,13-03,-2.0,NWM086,NWM086_13-03_-2.0.wav
10,45-01,+0.0,NWM079,NWM079_45-01_+0.0.wav
10,19-07,-1.0,NWF143,NWF143_19-07_-1.0.wav
10,04-02,-3.0,NWF009,NWF009_04-02_-3.0.wav
10,55-01,-3.0,NWF136,NWF136_55-01_-3.0.wav
10,15-06,+2.0,NWF004,NWF004_15-06_+2.0.wav
10,20-04,+1.0,NWM055,NWM055_20-04_+1.0.wav
10,55-02,-2.0,NWF137,NWF137_55-02_-2.0.wav
10,60-07,+1.0,NWM084,NWM084_60-07_+1.0.wav
10,19-10,+0.0,NWF144,NWF144_19-10_+0.0.wav
10,41-08,+2.0,NWF144,NWF144_41-08_+2.0.wav
10,59-04,-2.0,NWM082,NWM082_59-04_-2.0.wav
10,31-04,-2.0,NWF140,NWF140_31-04_-2.0.wav
10,56-09,-3.0,NWF144,NWF144_56-09_-3.0.wav
10,56-02,+1.0,NWF142,NWF142_56-02_+1.0.wav
10,42-09,-2.0,NWM077,NWM077_42-09_-2.0.wav
10,14-06,+1.0,NWF003,NWF003_14-06_+1.0.wav
10,16-02,+0.0,NWM002,NWM002_16-02_+0.0.wav
10,71-06,+1.0,NWM078,NWM078_71-06_+1.0.wav
10,06-10,+2.0,NWF140,NWF140_06-10_+2.0.wav
10,12-10,+2.0,NWM084,NWM084_12-10_+2.0.wav
10,65-09,-2.0,NWM002,NWM002_65-09_-2.0.wav
10,19-02,-3.0,NWF140,NWF140_19-02_-3.0.wav
10,04-08,+0.0,NWM004,NWM004_04-08_+0.0.wav
10,22-06,+0.0,NWM081,NWM081_22-06_+0.0.wav
10,49-08,-1.0,NWF004,NWF004_49-08_-1.0.wav
10,67-06,-3.0,NWF135,NWF135_67-06_-3.0.wav
10,23-08,-2.0,NWM085,NWM085_23-08_-2.0.wav
10,53-09,+2.0,NWF135,NWF135_53-09_+2.0.wav
10,37-09,-3.0,NWF003,NWF003_37-09_-3.0.wav
10,65-03,-1.0,NWM007,NWM007_65-03_-1.0.wav
10,18-05,+1.0,NWF137,NWF137_18-05_+1.0.wav
10,33-01,+1.0,NWF144,NWF144_33-01_+1.0.wav
10,66-01,-1.0,NWM004,NWM004_66-01_-1.0.wav
10,44-10,-1.0,NWM078,NWM078_44-10_-1.0.wav
10,71-05,+0.0,NWM077,NWM077_71-05_+0.0.wav
10,15-09,-2.0,NWF009,NWF009_15-09_-2.0.wav
10,18-04,+0.0,NWF136,NWF136_18-04_+0.0.wav
10,18-02,-1.0,NWF135,NWF135_18-02_-1.0.wav
10,67-10,-1.0,NWF137,NWF137_67-10_-1.0.wav
10,41-02,+1.0,NWF143,NWF143_41-02_+1.0.wav
10,30-06,+2.0,NWF137,NWF137_30-06_+2.0.wav
10,66-05,+0.0,NWM005,NWM005_66-05_+0.0.wav
10,02-01,+0.0,NWF003,NWF003_02-01_+0.0.wav
10,07-09,-2.0,NWF143,NWF143_07-09_-2.0.wav
10,34-05,+0.0,NWM080,NWM080_34-05_+0.0.wav
10,22-08,+0.0,NWF009,NWF009_22-08_+0.0.wav
10,70-09,-1.0,NWM055,NWM055_70-09_-1.0.wav
10,10-06,+2.0,NWM078,NWM078_10-06_+2.0.wav
10,45-10,-2.0,NWM083,NWM083_45-10_-2.0.wav
10,13-07,-1.0,NWM086,NWM086_13-07_-1.0.wav
10,17-03,+1.0,NWM004,NWM004_17-03_+1.0.wav
10,10-09,-3.0,NWM079,NWM079_10-09_-3.0.wav
10,38-02,+2.0,NWM002,NWM002_38-02_+2.0.wav
10,28-08,-1.0,NWF133,NWF133_28-08_-1.0.wav
10,06-09,+1.0,NWF139,NWF139_06-09_+1.0.wav
10,26-09,+0.0,NWM001,NWM001_26-09_+0.0.wav
10,23-01,+2.0,NWM083,NWM083_23-01_+2.0.wav
10,22-01,+2.0,NWM077,NWM077_22-01_+2.0.wav
10,05-02,+1.0,NWM005,NWM005_05-02_+1.0.wav
10,34-08,+2.0,NWM082,NWM082_34-08_+2.0.wav
10,30-02,+0.0,NWF135,NWF135_30-02_+0.0.wav
10,51-04,+2.0,NWM001,NWM001_51-04_+2.0.wav
10,56-10,-2.0,NWM055,NWM055_56-10_-2.0.wav
10,22-07,+1.0,NWM082,NWM082_22-07_+1.0.wav
10,18-06,+2.0,NWF139,NWF139_18-06_+2.0.wav
10,25-02,-2.0,NWF008,NWF008_25-02_-2.0.wav
10,40-09,-1.0,NWF140,NWF140_40-09_-1.0.wav
10,08-02,-2.0,NWF004,NWF004_08-02_-2.0.wav
10,08-04,+0.0,NWM055,NWM055_08-04_+0.0.wav
10,34-02,-1.0,NWM079,NWM079_34-02_-1.0.wav
10,55-04,-1.0,NWF139,NWF139_55-04_-1.0.wav
10,19-06,-2.0,NWF142,NWF142_19-06_-2.0.wav
10,39-10,+2.0,NWF136,NWF136_39-10_+2.0.wav
10,31-01,+1.0,NWM001,NWM001_31-01_+1.0.wav
10,06-01,-2.0,NWF135,NWF135_06-01_-2.0.wav
10,22-04,-1.0,NWM080,NWM080_22-04_-1.0.wav
10,40-07,-2.0,NWF139,NWF139_40-07_-2.0.wav
10,57-02,-1.0,NWM077,NWM077_57-02_-1.0.wav
10,34-06,+1.0,NWM081,NWM081_34-06_+1.0.wav
10,27-06,+1.0,NWM002,NWM002_27-06_+1.0.wav
10,16-01,-1.0,NWM001,NWM001_16-01_-1.0.wav
10,22-03,-2.0,NWM079,NWM079_22-03_-2.0.wav
10,25-04,-1.0,NWF009,NWF009_25-04_-1.0.wav
10,10-10,-2.0,NWM080,NWM080_10-10_-2.0.wav
10,72-05,-3.0,NWM080,NWM080_72-05_-3.0.wav
10,50-01,+0.0,NWF008,NWF008_50-01_+0.0.wav
10,23-07,-3.0,NWM084,NWM084_23-07_-3.0.wav
10,59-05,-1.0,NWM082,NWM082_59-05_-1.0.wav
10,11-07,+0.0,NWM082,NWM082_11-07_+0.0.wav
10,56-07,-2.0,NWM005,NWM005_56-07_-2.0.wav
10,08-07,+1.0,NWM077,NWM077_08-07_+1.0.wav
10,12-03,+1.0,NWM083,NWM083_12-03_+1.0.wav
10,58-08,-3.0,NWM081,NWM081_58-08_-3.0.wav
10,67-01,+1.0,NWM007,NWM007_67-01_+1.0.wav
10,55-07,+0.0,NWF140,NWF140_55-07_+0.0.wav
10,48-01,+2.0,NWM086,NWM086_48-01_+2.0.wav
10,71-08,+2.0,NWM079,NWM079_71-08_+2.0.wav
10,45-02,+1.0,NWM080,NWM080_45-02_+1.0.wav
10,58-03,+2.0,NWM080,NWM080_58-03_+2.0.wav
10,33-05,+2.0,NWM055,NWM055_33-05_+2.0.wav
10,18-01,-2.0,NWF133,NWF133_18-01_-2.0.wav
10,45-05,+2.0,NWM081,NWM081_45-05_+2.0.wav
10,47-01,-3.0,NWM004,NWM004_47-01_-3.0.wav
10,22-02,-3.0,NWM078,NWM078_22-02_-3.0.wav
10,31-03,-3.0,NWF139,NWF139_31-03_-3.0.wav
10,27-09,-3.0,NWM005,NWM005_27-09_-3.0.wav
10,50-06,+1.0,NWF009,NWF009_50-06_+1.0.wav
10,68-08,+1.0,NWF140,NWF140_68-08_+1.0.wav
10,51-06,-3.0,NWM002,NWM002_51-06_-3.0.wav
10,60-10,-3.0,NWM086,NWM086_60-10_-3.0.wav
10,57-09,+1.0,NWM079,NWM079_57-09_+1.0.wav
10,24-09,+2.0,NWF003,NWF003_24-09_+2.0.wav
10,32-09,+0.0,NWF143,NWF143_32-09_+0.0.wav
10,63-05,+0.0,NWF004,NWF004_63-05_+0.0.wav
10,70-04,-3.0,NWF143,NWF143_70-04_-3.0.wav
10,37-01,+1.0,NWM086,NWM086_37-01_+1.0.wav
10,37-05,+2.0,NWF002,NWF002_37-05_+2.0.wav
10,57-06,+0.0,NWM078,NWM078_57-06_+0.0.wav
10,60-03,+0.0,NWM083,NWM083_60-03_+0.0.wav
10,52-10,-1.0,NWM005,NWM005_52-10_-1.0.wav
10,15-07,-3.0,NWF008,NWF008_15-07_-3.0.wav
10,06-04,-1.0,NWF136,NWF136_06-04_-1.0.wav
10,62-06,-1.0,NWF003,NWF003_62-06_-1.0.wav
10,05-07,-3.0,NWF133,NWF133_05-07_-3.0.wav
10,49-05,-2.0,NWF003,NWF003_49-05_-2.0.wav
10,52-07,-2.0,NWM004,NWM004_52-07_-2.0.wav
10,40-10,+0.0,NWF142,NWF142_40-10_+0.0.wav
10,34-01,-2.0,NWM078,NWM078_34-01_-2.0.wav
10,46-02,-1.0,NWM083,NWM083_46-02_-1.0.wav
10,60-09,+2.0,NWM085,NWM085_60-09_+2.0.wav
10,40-06,-3.0,NWF137,NWF137_40-06_-3.0.wav
10,70-02,+2.0,NWF142,NWF142_70-02_+2.0.wav
10,24-07,+1.0,NWF002,NWF002_24-07_+1.0.wav
10,34-10,-3.0,NWM083,NWM083_34-10_-3.0.wav
10,36-01,-2.0,NWM084,NWM084_36-01_-2.0.wav
10,16-10,-1.0,NWF008,NWF008_16-10_-1.0.wav
10,56-08,+2.0,NWF143,NWF143_56-08_+2.0.wav
10,67-05,+2.0,NWF133,NWF133_67-05_+2.0.wav
10,04-04,-2.0,NWM001,NWM001_04-04_-2.0.wav
10,23-09,-1.0,NWM085,NWM085_23-09_-1.0.wav
10,64-06,+2.0,NWF009,NWF009_64-06_+2.0.wav
10,45-08,-3.0,NWM082,NWM082_45-08_-3.0.wav
10,70-06,-2.0,NWF144,NWF144_70-06_-2.0.wav
